genres,release_year,playtime_forever
"casual, indie",2008,0.0
action,2003,1170.0
action,2003,1170.0
action,2003,1170.0
action,2003,1170.0
action,2003,1170.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2004,740.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2000,0.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
action,2006,23.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
"casual, simulation",2008,48.0
casual,2008,0.0
casual,2008,0.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,213.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2008,95.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,7.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
casual,2005,40.0
"action, adventure",2007,1.0
"action, adventure",2007,1.0
"action, adventure",2007,1.0
"action, adventure",2007,1.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
simulation,2006,170.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
racing,2005,0.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
adventure,2006,19.0
,2008,59.0
,2008,59.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
casual,2007,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
sports,2008,0.0
