genres,release_year,playtime_forever,user_id
"adventure, free to play, rpg, early access",0,1704.0,laampz
"adventure, free to play, rpg, early access",0,1704.0,174gamecuman700kngkakak
"adventure, free to play, rpg, early access",0,1704.0,76561198100179741
"adventure, free to play, rpg, early access",0,1704.0,jaytsunofficial
"adventure, free to play, rpg, early access",0,1704.0,76561198100359331
"adventure, free to play, rpg, early access",0,1704.0,76561198100726428
"adventure, free to play, rpg, early access",0,1704.0,IronicPear
"adventure, free to play, rpg, early access",0,1704.0,76561198101303629
"adventure, free to play, rpg, early access",0,1704.0,t1e57o
"adventure, free to play, rpg, early access",0,1704.0,76561198101854307
"adventure, free to play, rpg, early access",0,1704.0,victorphan2002
"adventure, free to play, rpg, early access",0,1704.0,shequiladaddy
"adventure, free to play, rpg, early access",0,1704.0,BaconLulz
"adventure, free to play, rpg, early access",0,1704.0,SuperRowando
"adventure, free to play, rpg, early access",0,1704.0,76561198103210517
"adventure, free to play, rpg, early access",0,1704.0,legitruski69
"adventure, free to play, rpg, early access",0,1704.0,76561198103845573
"adventure, free to play, rpg, early access",0,1704.0,76561198104379099
"adventure, free to play, rpg, early access",0,1704.0,bigluan
"adventure, free to play, rpg, early access",0,1704.0,Breakercsyoyo
"adventure, free to play, rpg, early access",0,1704.0,gme13
"adventure, free to play, rpg, early access",0,1704.0,76561198106224673
"adventure, free to play, rpg, early access",0,1704.0,MutantSloth
"adventure, free to play, rpg, early access",0,1704.0,76561198106631285
"adventure, free to play, rpg, early access",0,1704.0,76561198106982330
"adventure, free to play, rpg, early access",0,1704.0,thisishung
"adventure, free to play, rpg, early access",0,1704.0,vacbanonrecord24
"adventure, free to play, rpg, early access",0,1704.0,uata_faqui_12469
"adventure, free to play, rpg, early access",0,1704.0,76561198107606347
"adventure, free to play, rpg, early access",0,1704.0,fazepinguisbestpingu
"adventure, free to play, rpg, early access",0,1704.0,_DiDz_
"adventure, free to play, rpg, early access",0,1704.0,76561198110641987
"adventure, free to play, rpg, early access",0,1704.0,76561198110711874
"adventure, free to play, rpg, early access",0,1704.0,memesfrescas
"adventure, free to play, rpg, early access",0,1704.0,76561198114554166
"adventure, free to play, rpg, early access",0,1704.0,DannySummer666
"adventure, free to play, rpg, early access",0,1704.0,76561198115204337
"adventure, free to play, rpg, early access",0,1704.0,76561198116277643
"adventure, free to play, rpg, early access",0,1704.0,SingerTechnology
"adventure, free to play, rpg, early access",0,1704.0,76561198117168994
"adventure, free to play, rpg, early access",0,1704.0,AnotherOtaku
"adventure, free to play, rpg, early access",0,1704.0,76561198117754069
"adventure, free to play, rpg, early access",0,1704.0,76561198118926584
"adventure, free to play, rpg, early access",0,1704.0,jackson_brand
"adventure, free to play, rpg, early access",0,1704.0,Ethanxxxx1
"adventure, free to play, rpg, early access",0,1704.0,district12
"adventure, free to play, rpg, early access",0,1704.0,76561198119070365
"adventure, free to play, rpg, early access",0,1704.0,76561198119779640
"adventure, free to play, rpg, early access",0,1704.0,76561198119882936
"adventure, free to play, rpg, early access",0,1704.0,Thegamer8342
"adventure, free to play, rpg, early access",0,1704.0,76561198121793592
"adventure, free to play, rpg, early access",0,1704.0,fitzbrahh
"adventure, free to play, rpg, early access",0,1704.0,76561198121940435
"adventure, free to play, rpg, early access",0,1704.0,lol432116
"adventure, free to play, rpg, early access",0,1704.0,76561198122795761
"adventure, free to play, rpg, early access",0,1704.0,hitler-doom-trenchcoats
"adventure, free to play, rpg, early access",0,1704.0,pengwig
"adventure, free to play, rpg, early access",0,1704.0,ethanbradberrry
"adventure, free to play, rpg, early access",0,1704.0,aussiefella993
"adventure, free to play, rpg, early access",0,1704.0,Corzio
"adventure, free to play, rpg, early access",0,1704.0,mrdexybru
"adventure, free to play, rpg, early access",0,1704.0,ActuallySevans
"adventure, free to play, rpg, early access",0,1704.0,76561198125700474
"adventure, free to play, rpg, early access",0,1704.0,ZZZZZzzzzzSLP
"adventure, free to play, rpg, early access",0,1704.0,TheOfficialMickey
"adventure, free to play, rpg, early access",0,1704.0,swayyyhd
"adventure, free to play, rpg, early access",0,1704.0,EchoXSilence
"adventure, free to play, rpg, early access",0,1704.0,chicka123
"adventure, free to play, rpg, early access",0,1704.0,76561198130267535
"adventure, free to play, rpg, early access",0,1704.0,76561198130874522
"adventure, free to play, rpg, early access",0,1704.0,junaid_m_sam
"adventure, free to play, rpg, early access",0,1704.0,hayda123
"adventure, free to play, rpg, early access",0,1704.0,issepol
"adventure, free to play, rpg, early access",0,1704.0,nz_killahz
"adventure, free to play, rpg, early access",0,1704.0,VegetaSenpai
"adventure, free to play, rpg, early access",0,1704.0,codex131
"adventure, free to play, rpg, early access",0,1704.0,netcodebio
"adventure, free to play, rpg, early access",0,1704.0,76561198137010978
"adventure, free to play, rpg, early access",0,1704.0,76561198137164994
"adventure, free to play, rpg, early access",0,1704.0,The_Lorangatang
"adventure, free to play, rpg, early access",0,1704.0,320RustPro
"adventure, free to play, rpg, early access",0,1704.0,76561198139687835
"adventure, free to play, rpg, early access",0,1704.0,76561198139870694
"adventure, free to play, rpg, early access",0,1704.0,76561198141694307
"adventure, free to play, rpg, early access",0,1704.0,76561198141889949
"adventure, free to play, rpg, early access",0,1704.0,asjunnn
"adventure, free to play, rpg, early access",0,1704.0,hicancerbaws
"adventure, free to play, rpg, early access",0,1704.0,cantreportmelickmyass
"adventure, free to play, rpg, early access",0,1704.0,L_DiCaprio
"adventure, free to play, rpg, early access",0,1704.0,AdrianC88
"adventure, free to play, rpg, early access",0,1704.0,76561198147204783
"adventure, free to play, rpg, early access",0,1704.0,mizi
"adventure, free to play, rpg, early access",0,1704.0,Jmanza420
"adventure, free to play, rpg, early access",0,1704.0,SomeRandomNewAccount
"adventure, free to play, rpg, early access",0,1704.0,76561198147908192
"adventure, free to play, rpg, early access",0,1704.0,Tredders6635
"adventure, free to play, rpg, early access",0,1704.0,cozzabro
"adventure, free to play, rpg, early access",0,1704.0,calello88
"adventure, free to play, rpg, early access",0,1704.0,76561198149544451
"adventure, free to play, rpg, early access",0,1704.0,cslng1111111
"adventure, free to play, rpg, early access",0,1704.0,officialAlex3y
"adventure, free to play, rpg, early access",0,1704.0,ivanyao88
"adventure, free to play, rpg, early access",0,1704.0,76561198150605293
"adventure, free to play, rpg, early access",0,1704.0,123123123131231231
"adventure, free to play, rpg, early access",0,1704.0,mlgbongsquad
"adventure, free to play, rpg, early access",0,1704.0,76561198152913733
"adventure, free to play, rpg, early access",0,1704.0,ShadowRyze
"adventure, free to play, rpg, early access",0,1704.0,NamerGamer69
"adventure, free to play, rpg, early access",0,1704.0,BabyLeviathan
"adventure, free to play, rpg, early access",0,1704.0,Jess111
"adventure, free to play, rpg, early access",0,1704.0,76561198155410391
"adventure, free to play, rpg, early access",0,1704.0,NEYMRJR
"adventure, free to play, rpg, early access",0,1704.0,Azzaaaa
"adventure, free to play, rpg, early access",0,1704.0,saSZapauer
"adventure, free to play, rpg, early access",0,1704.0,TheRealBangz
"adventure, free to play, rpg, early access",0,1704.0,ButNae
"adventure, free to play, rpg, early access",0,1704.0,76561198161415002
"adventure, free to play, rpg, early access",0,1704.0,76561198163760109
"adventure, free to play, rpg, early access",0,1704.0,76561198165466207
"adventure, free to play, rpg, early access",0,1704.0,Slicorice
"adventure, free to play, rpg, early access",0,1704.0,76561198166061333
"adventure, free to play, rpg, early access",0,1704.0,76561198166303039
"adventure, free to play, rpg, early access",0,1704.0,dontneedtoknow
"adventure, free to play, rpg, early access",0,1704.0,Freakazoidz
"adventure, free to play, rpg, early access",0,1704.0,W3LSHY
"adventure, free to play, rpg, early access",0,1704.0,Spreii
"adventure, free to play, rpg, early access",0,1704.0,gavvv
"adventure, free to play, rpg, early access",0,1704.0,Section_279
"adventure, free to play, rpg, early access",0,1704.0,76561198170661539
"adventure, free to play, rpg, early access",0,1704.0,76561198174605218
"adventure, free to play, rpg, early access",0,1704.0,76561198177168627
"adventure, free to play, rpg, early access",0,1704.0,Bradz
"adventure, free to play, rpg, early access",0,1704.0,HughMyFriend
"adventure, free to play, rpg, early access",0,1704.0,DuckM80
"adventure, free to play, rpg, early access",0,1704.0,wosie009
"adventure, free to play, rpg, early access",0,1704.0,StrangeOfficial
"adventure, free to play, rpg, early access",0,1704.0,76561198185106509
"adventure, free to play, rpg, early access",0,1704.0,jazzecks
"adventure, free to play, rpg, early access",0,1704.0,76561198187081679
"adventure, free to play, rpg, early access",0,1704.0,76561198189432654
"adventure, free to play, rpg, early access",0,1704.0,lachwe
"adventure, free to play, rpg, early access",0,1704.0,Salttyy
"adventure, free to play, rpg, early access",0,1704.0,76561198194200105
"adventure, free to play, rpg, early access",0,1704.0,76561198196131562
"adventure, free to play, rpg, early access",0,1704.0,alphahostage
"adventure, free to play, rpg, early access",0,1704.0,F4ND4NGL3DXD
"adventure, free to play, rpg, early access",0,1704.0,TripleQMark
"adventure, free to play, rpg, early access",0,1704.0,76561198202877783
"adventure, free to play, rpg, early access",0,1704.0,HipP0p2
"adventure, free to play, rpg, early access",0,1704.0,celebrexISGO
"adventure, free to play, rpg, early access",0,1704.0,globalLV
"adventure, free to play, rpg, early access",0,1704.0,76561198208507532
"adventure, free to play, rpg, early access",0,1704.0,76561198208704549
"adventure, free to play, rpg, early access",0,1704.0,NikitaOsworth1991
"adventure, free to play, rpg, early access",0,1704.0,76561198209894493
"adventure, free to play, rpg, early access",0,1704.0,lazasmurf
"adventure, free to play, rpg, early access",0,1704.0,76561198212354172
"adventure, free to play, rpg, early access",0,1704.0,225555
"adventure, free to play, rpg, early access",0,1704.0,76561198216570016
"adventure, free to play, rpg, early access",0,1704.0,Hahneex
"adventure, free to play, rpg, early access",0,1704.0,76561198225879872
"adventure, free to play, rpg, early access",0,1704.0,112367263762
"adventure, free to play, rpg, early access",0,1704.0,76561198229845636
"adventure, free to play, rpg, early access",0,1704.0,76561198232198516
"adventure, free to play, rpg, early access",0,1704.0,Assult_Satan
"adventure, free to play, rpg, early access",0,1704.0,76561198236893796
"adventure, free to play, rpg, early access",0,1704.0,76561198237650078
"adventure, free to play, rpg, early access",0,1704.0,76561198239215706
"adventure, free to play, rpg, early access",0,1704.0,wayfeng
"adventure, free to play, rpg, early access",0,1704.0,76561198251328528
"adventure, free to play, rpg, early access",0,1704.0,72947282842
"adventure, free to play, rpg, early access",0,1704.0,ApxLGhost
"adventure, free to play, rpg, early access",0,1704.0,SenpaiDemon
"adventure, free to play, rpg, early access",0,1704.0,Fuckfhaisjnsnsjakaka
"adventure, free to play, rpg, early access",0,1704.0,Ghoustik
"adventure, free to play, rpg, early access",0,1704.0,LydiaMorley
"action, indie, strategy, early access",2017,68.0,diego9031
"action, indie, strategy, early access",2017,68.0,brendoboy
"action, indie, strategy, early access",2017,68.0,76561198075871336
"action, indie, strategy, early access",2017,68.0,sopramudar
"action, indie, strategy, early access",2017,68.0,tickets845
"action, indie, strategy, early access",2017,68.0,76561198055499125
"action, indie, strategy, early access",2017,68.0,76561198063274178
"action, indie, strategy, early access",2017,68.0,34324132
"action, indie, strategy, early access",2017,68.0,notsurodovahbear
"action, indie, strategy, early access",2017,68.0,76561198057471883
"action, indie, strategy, early access",2017,68.0,Pystar
"action, indie, strategy, early access",2017,68.0,dizioboy
"action, indie, strategy, early access",2017,68.0,NoSwagm8
"action, indie, strategy, early access",2017,68.0,BrainyManiac
"action, indie, strategy, early access",2017,68.0,oldsauce
"action, indie, strategy, early access",2017,68.0,QueenJesus
"action, indie, strategy, early access",2017,68.0,heywhydidyoulookup
"action, indie, strategy, early access",2017,68.0,76561198052090943
"action, indie, strategy, early access",2017,68.0,elrims
"action, indie, strategy, early access",2017,68.0,Flatesprofile
"action, indie, strategy, early access",2017,68.0,DarkDwaler
"action, indie, strategy, early access",2017,68.0,kitchenappliancewow
"action, indie, strategy, early access",2017,68.0,76561198045345375
"action, indie, strategy, early access",2017,68.0,Liquiddddddddd
"action, indie, strategy, early access",2017,68.0,stopstalkingmypagefuckers
"action, indie, strategy, early access",2017,68.0,TheOneTurino
"action, indie, strategy, early access",2017,68.0,sheshenus
"action, indie, strategy, early access",2017,68.0,waytogoidiot
"action, indie, strategy, early access",2017,68.0,flamelight
"action, indie, strategy, early access",2017,68.0,sergioxks1
"action, indie, strategy, early access",2017,68.0,sergioxks1
"action, indie, strategy, early access",2017,68.0,Elementico
"action, indie, strategy, early access",2017,68.0,76561198065138903
"action, indie, strategy, early access",2017,68.0,kaz4m
"action, indie, strategy, early access",2017,68.0,76561198044042065
"action, indie, strategy, early access",2017,68.0,Theusmellthis
"action, indie, strategy, early access",2017,68.0,tobydespankengine
"action, indie, strategy, early access",2017,68.0,76561198149939310
"action, indie, strategy, early access",2017,68.0,weirdeiro
"action, indie, strategy, early access",2017,68.0,76561198087197141
"action, indie, strategy, early access",2017,68.0,Empu_Tertular
"action, indie, strategy, early access",2017,68.0,4nti-y0u
"action, indie, strategy, early access",2017,68.0,76561198073078642
"action, indie, strategy, early access",2017,68.0,76561198081669697
"action, indie, strategy, early access",2017,68.0,nanakao
"action, indie, strategy, early access",2017,68.0,76561198074621665
"action, indie, strategy, early access",2017,68.0,76561198065642603
"action, indie, strategy, early access",2017,68.0,GetTH
"action, indie, strategy, early access",2017,68.0,76561198055706765
"action, indie, strategy, early access",2017,68.0,jamesreesonswingspanis6ft
"action, indie, strategy, early access",2017,68.0,inmater
"action, indie, strategy, early access",2017,68.0,myassisgreen
"action, indie, strategy, early access",2017,68.0,76561198053674558
"action, indie, strategy, early access",2017,68.0,Hawwwk
"action, indie, strategy, early access",2017,68.0,Hawwwk
"action, indie, strategy, early access",2017,68.0,76561198052914690
"action, indie, strategy, early access",2017,68.0,76561198071083918
"action, indie, strategy, early access",2017,68.0,burnttoast4444
"action, indie, strategy, early access",2017,68.0,76561198041870879
"action, indie, strategy, early access",2017,68.0,76561198041870879
"action, indie, strategy, early access",2017,68.0,76561198033923352
"action, indie, strategy, early access",2017,68.0,BigLIsaGod
"action, indie, strategy, early access",2017,68.0,ambosse
"action, indie, strategy, early access",2017,68.0,76561198032157184
"action, indie, strategy, early access",2017,68.0,76561198048912103
"action, indie, strategy, early access",2017,68.0,VENTOOR
"action, indie, strategy, early access",2017,68.0,infurnus
"action, indie, strategy, early access",2017,68.0,SwizzleAsh
"action, indie, strategy, early access",2017,68.0,George_Pig
"action, indie, strategy, early access",2017,68.0,Minority01
"action, indie, strategy, early access",2017,68.0,76561198064492131
"action, indie, strategy, early access",2017,68.0,queeftrumpet
"action, indie, strategy, early access",2017,68.0,SasukeUchiha
"action, indie, strategy, early access",2017,68.0,76561198066976180
"action, indie, strategy, early access",2017,68.0,76561198070920396
"action, indie, strategy, early access",2017,68.0,76561198073457020
"action, indie, strategy, early access",2017,68.0,76561198075957410
"action, indie, strategy, early access",2017,68.0,76561198077265194
"action, indie, strategy, early access",2017,68.0,mermeladaxd341
"action, indie, strategy, early access",2017,68.0,76561198079345306
"action, indie, strategy, early access",2017,68.0,76561198082299704
"action, indie, strategy, early access",2017,68.0,76561198086833597
"action, indie, strategy, early access",2017,68.0,BallonicornPorn
"action, indie, strategy, early access",2017,68.0,76561198106176122
"action, indie, strategy, early access",2017,68.0,76561198165674451
"action, adventure, indie, rpg, strategy",2018,523.0,76561198075935236
"action, adventure, indie, rpg, strategy",2018,523.0,ARTHERDUNGER10
"action, adventure, indie, rpg, strategy",2018,523.0,OldLeakyBoat
"action, adventure, indie, rpg, strategy",2018,523.0,deathbreath220
"action, adventure, indie, rpg, strategy",2018,523.0,76561198054332392
"action, adventure, indie, rpg, strategy",2018,523.0,GREENMAN41
"action, adventure, indie, rpg, strategy",2018,523.0,linksupersayan
"action, adventure, indie, rpg, strategy",2018,523.0,Markodevil
"action, adventure, indie, rpg, strategy",2018,523.0,NojLlewxaM
"action, adventure, indie, rpg, strategy",2018,523.0,Night_Magnus
"action, adventure, indie, rpg, strategy",2018,523.0,wowokaykthxbai
"action, adventure, indie, rpg, strategy",2018,523.0,76561198093077688
"action, adventure, indie, rpg, strategy",2018,523.0,TrackFight
"action, adventure, indie, rpg, strategy",2018,523.0,76561198066067219
"action, adventure, indie, rpg, strategy",2018,523.0,76561198062271952
"action, adventure, indie, rpg, strategy",2018,523.0,76561198051264518
"action, adventure, indie, rpg, strategy",2018,523.0,thepedrochamp
"action, adventure, indie, rpg, strategy",2018,523.0,76561198042087397
"action, adventure, indie, rpg, strategy",2018,523.0,Thedarkpotato
"action, adventure, indie, rpg, strategy",2018,523.0,DarthDunsparce
"action, adventure, indie, rpg, strategy",2018,523.0,76561198095949314
"action, adventure, indie, rpg, strategy",2018,523.0,strumfreak
"action, adventure, indie, rpg, strategy",2018,523.0,CUSTOM666
"action, adventure, indie, rpg, strategy",2018,523.0,76561198044245052
"action, adventure, indie, rpg, strategy",2018,523.0,Joshycraft
"action, adventure, indie, rpg, strategy",2018,523.0,appalot
"action, adventure, indie, rpg, strategy",2018,523.0,76561198053711199
"action, adventure, indie, rpg, strategy",2018,523.0,jeffyusohansam
"action, adventure, indie, rpg, strategy",2018,523.0,76561198031799936
"action, adventure, indie, rpg, strategy",2018,523.0,GERDAGUFERSD
"action, adventure, indie, rpg, strategy",2018,523.0,76561198072632724
"action, adventure, indie, rpg, strategy",2018,523.0,76561198080653695
"action, adventure, indie, rpg, strategy",2018,523.0,76561198046732318
"action, adventure, indie, rpg, strategy",2018,523.0,tommyaka
"action, adventure, indie, rpg, strategy",2018,523.0,eeeeeeeeeltruT
"action, adventure, indie, rpg, strategy",2018,523.0,Vertex02
"action, adventure, indie, rpg, strategy",2018,523.0,76561198091447998
"action, adventure, indie, rpg, strategy",2018,523.0,Cybs
"action, adventure, indie, rpg, strategy",2018,523.0,dominator221
"action, adventure, indie, rpg, strategy",2018,523.0,76561198059411271
"action, adventure, indie, rpg, strategy",2018,523.0,emorisu
"action, adventure, indie, rpg, strategy",2018,523.0,shardaurabitch
"action, adventure, indie, rpg, strategy",2018,523.0,akirawwww
"action, adventure, indie, rpg, strategy",2018,523.0,76561198041542294
"action, adventure, indie, rpg, strategy",2018,523.0,3th3
"action, adventure, indie, rpg, strategy",2018,523.0,76561198014969917
"action, adventure, indie, rpg, strategy",2018,523.0,76561198033945314
"action, adventure, indie, rpg, strategy",2018,523.0,76561198094055339
"action, adventure, indie, rpg, strategy",2018,523.0,76561198045436944
"action, adventure, indie, rpg, strategy",2018,523.0,420slender
"action, adventure, indie, rpg, strategy",2018,523.0,mocebunny
"action, adventure, indie, rpg, strategy",2018,523.0,76561198092345811
"action, adventure, indie, rpg, strategy",2018,523.0,nivlacoaix
"action, adventure, indie, rpg, strategy",2018,523.0,76561198049711406
"action, adventure, indie, rpg, strategy",2018,523.0,eljong
"action, adventure, indie, rpg, strategy",2018,523.0,76561198051906675
"action, adventure, indie, rpg, strategy",2018,523.0,Qualitybutthole
"action, adventure, indie, rpg, strategy",2018,523.0,jxwp
"action, adventure, indie, rpg, strategy",2018,523.0,simonrem
"action, adventure, indie, rpg, strategy",2018,523.0,killallthechickens
"action, adventure, indie, rpg, strategy",2018,523.0,Gumby32
"action, adventure, indie, rpg, strategy",2018,523.0,76561198076322243
"action, adventure, indie, rpg, strategy",2018,523.0,76561198056590465
"action, adventure, indie, rpg, strategy",2018,523.0,PenguinsOP
"action, adventure, indie, rpg, strategy",2018,523.0,76561198043660131
"action, adventure, indie, rpg, strategy",2018,523.0,RamsayIsDead
"action, adventure, indie, rpg, strategy",2018,523.0,candycornvampirism
"action, adventure, indie, rpg, strategy",2018,523.0,poiyuk
"action, adventure, indie, rpg, strategy",2018,523.0,76561198045187637
"action, adventure, indie, rpg, strategy",2018,523.0,ll-poetry
"action, adventure, indie, rpg, strategy",2018,523.0,76561198043943432
"action, adventure, indie, rpg, strategy",2018,523.0,RacheFace
"action, adventure, indie, rpg, strategy",2018,523.0,rackrackcitybiatch
"action, adventure, indie, rpg, strategy",2018,523.0,76561198068516658
"action, adventure, indie, rpg, strategy",2018,523.0,chickenfish4
"action, adventure, indie, rpg, strategy",2018,523.0,76561198029043080
"action, adventure, indie, rpg, strategy",2018,523.0,76561198089242483
"action, adventure, indie, rpg, strategy",2018,523.0,sexinahatyer
"action, adventure, indie, rpg, strategy",2018,523.0,leadri
"action, adventure, indie, rpg, strategy",2018,523.0,RedbullGivesYouWingsButNotM8s
"action, adventure, indie, rpg, strategy",2018,523.0,Zigzagvin
"action, adventure, indie, rpg, strategy",2018,523.0,Mitch8910
"action, adventure, indie, rpg, strategy",2018,523.0,assassin_bunny
"action, adventure, indie, rpg, strategy",2018,523.0,76561198027160565
"action, adventure, indie, rpg, strategy",2018,523.0,76561198028111832
"action, adventure, indie, rpg, strategy",2018,523.0,76561198031873734
"action, adventure, indie, rpg, strategy",2018,523.0,76561198033266228
"action, adventure, indie, rpg, strategy",2018,523.0,Qualbert
"action, adventure, indie, rpg, strategy",2018,523.0,ZiReach
"action, adventure, indie, rpg, strategy",2018,523.0,jakeybabe
"action, adventure, indie, rpg, strategy",2018,523.0,76561198054326721
"action, adventure, indie, rpg, strategy",2018,523.0,JamesyPotatie
"action, adventure, indie, rpg, strategy",2018,523.0,76561198059109180
"action, adventure, indie, rpg, strategy",2018,523.0,icypole8204
"action, adventure, indie, rpg, strategy",2018,523.0,Kangaexe
"action, adventure, indie, rpg, strategy",2018,523.0,alexsandroo
"action, adventure, indie, rpg, strategy",2018,523.0,ararememe
"action, adventure, indie, rpg, strategy",2018,523.0,76561198074822440
"action, adventure, indie, rpg, strategy",2018,523.0,76561198075425119
"action, adventure, indie, rpg, strategy",2018,523.0,76561198077818232
"action, adventure, indie, rpg, strategy",2018,523.0,dratini147
"action, adventure, indie, rpg, strategy",2018,523.0,applec0re
"action, adventure, indie, rpg, strategy",2018,523.0,Mr_P3ngu1n
"action, adventure, indie, rpg, strategy",2018,523.0,lucasdf
"action, adventure, indie, rpg, strategy",2018,523.0,76561198085441225
"action, adventure, indie, rpg, strategy",2018,523.0,76561198095448607
"action, adventure, indie, rpg, strategy",2018,523.0,cocaso20
"action, adventure, indie, rpg",2017,62.0,vampirespyJL93TF2
"action, adventure, indie, rpg",2017,62.0,DemonPieOfTheNight
"action, adventure, indie, rpg",2017,62.0,76561198106949471
"action, adventure, indie, rpg",2017,62.0,master_ezio_iv
"action, adventure, indie, rpg",2017,62.0,TheBabadookDook
"action, adventure, indie, rpg",2017,62.0,76561198076721590
"action, adventure, indie, rpg",2017,62.0,ADDISGRANDE
"casual, strategy, early access",2017,445.0,Berserklejerker
"casual, strategy, early access",2017,445.0,76561198167207237
"casual, strategy, early access",2017,445.0,sweep6060
"casual, strategy, early access",2017,445.0,76561198071748311
"casual, strategy, early access",2017,445.0,ConkerBirdy
"casual, strategy, early access",2017,445.0,HoxtonPleaseDontSueMe
"casual, strategy, early access",2017,445.0,Mrawes0m3
"casual, strategy, early access",2017,445.0,idsoftwaresquake
"casual, strategy, early access",2017,445.0,HeavyfromHell
"casual, strategy, early access",2017,445.0,FireInLatin
"casual, strategy, early access",2017,445.0,tehbluscoot
"casual, strategy, early access",2017,445.0,meltingman234
"casual, strategy, early access",2017,445.0,saccharinity
"casual, strategy, early access",2017,445.0,76561198056549524
"casual, strategy, early access",2017,445.0,OzaurisYT
"casual, strategy, early access",2017,445.0,Loverin
"casual, strategy, early access",2017,445.0,76561198149898927
"casual, strategy, early access",2017,445.0,76561198054937869
"casual, strategy, early access",2017,445.0,VoxMaro
"casual, strategy, early access",2017,445.0,VoxMaro
"casual, strategy, early access",2017,445.0,vraxvrax
"casual, strategy, early access",2017,445.0,76561198070559036
"casual, strategy, early access",2017,445.0,76561198051314722
"casual, strategy, early access",2017,445.0,76561198071505477
"casual, strategy, early access",2017,445.0,Viper1999
"casual, strategy, early access",2017,445.0,PotatoSaun
"casual, strategy, early access",2017,445.0,Gaben_Z
"casual, strategy, early access",2017,445.0,communiggersunite
"casual, strategy, early access",2017,445.0,oLdxZ5vt
"casual, strategy, early access",2017,445.0,oLdxZ5vt
"casual, strategy, early access",2017,445.0,BeyondBlitz
"casual, strategy, early access",2017,445.0,12345678901234567890123456567890
"casual, strategy, early access",2017,445.0,76561198045946517
"casual, strategy, early access",2017,445.0,brsajo
"casual, strategy, early access",2017,445.0,evankohgj
"casual, strategy, early access",2017,445.0,TfhuAWGscvg
"casual, strategy, early access",2017,445.0,arasuki
"casual, strategy, early access",2017,445.0,edwarddavis
"casual, strategy, early access",2017,445.0,Jollyjawa
"casual, strategy, early access",2017,445.0,76561198088742582
"casual, strategy, early access",2017,445.0,LeedleLeedleLeedleLee
"casual, strategy, early access",2017,445.0,dreadedfungus
"casual, strategy, early access",2017,445.0,drunkchef
"casual, strategy, early access",2017,445.0,gingerninger
"casual, strategy, early access",2017,445.0,Asyamercilicious
"casual, strategy, early access",2017,445.0,pizzerman
"casual, strategy, early access",2017,445.0,Sanskeleteen
"casual, strategy, early access",2017,445.0,Wharbagarble
"casual, strategy, early access",2017,445.0,76561198050582418
"casual, strategy, early access",2017,445.0,FieryWolf29
"casual, strategy, early access",2017,445.0,IamSytrix
"casual, strategy, early access",2017,445.0,76561198058230663
"casual, strategy, early access",2017,445.0,HammerTheGodOfWar
"casual, strategy, early access",2017,445.0,holgast
"casual, strategy, early access",2017,445.0,YouWannaFuckingGoM99
"casual, strategy, early access",2017,445.0,mokomokoman
"casual, strategy, early access",2017,445.0,iRunner
"casual, strategy, early access",2017,445.0,superkingofthings
"casual, strategy, early access",2017,445.0,ryanflyin13
"casual, strategy, early access",2017,445.0,SomeDudeWhoLikesOldGames
"casual, strategy, early access",2017,445.0,matt2510sonic
"casual, strategy, early access",2017,445.0,obeseninja27
"casual, strategy, early access",2017,445.0,76561198116545160
"casual, strategy, early access",2017,445.0,natsudrgneel
"casual, strategy, early access",2017,445.0,Obvious_Failure
"casual, strategy, early access",2017,445.0,76561198069070596
"casual, strategy, early access",2017,445.0,reddayesocks
"casual, strategy, early access",2017,445.0,DatMelon
"casual, strategy, early access",2017,445.0,davo27
"casual, strategy, early access",2017,445.0,486259317
"casual, strategy, early access",2017,445.0,metronomeiscool
"casual, strategy, early access",2017,445.0,luckyttm
"casual, strategy, early access",2017,445.0,Jpladeira
"casual, strategy, early access",2017,445.0,subordermanagement
"casual, strategy, early access",2017,445.0,4u5ur0
"casual, strategy, early access",2017,445.0,Smeegan
"casual, strategy, early access",2017,445.0,theenigmaticphicist
"casual, strategy, early access",2017,445.0,thomi6108
"casual, strategy, early access",2017,445.0,toeler
"casual, strategy, early access",2017,445.0,76561198029989793
"casual, strategy, early access",2017,445.0,76561198098640798
"casual, strategy, early access",2017,445.0,76561198068900778
"casual, strategy, early access",2017,445.0,76561198045624072
"casual, strategy, early access",2017,445.0,76561198061663176
"casual, strategy, early access",2017,445.0,ZoomZoom0
"casual, strategy, early access",2017,445.0,76561198094455101
"casual, strategy, early access",2017,445.0,pootispentry
"casual, strategy, early access",2017,445.0,76561198045492271
"casual, strategy, early access",2017,445.0,absolutezero
"casual, strategy, early access",2017,445.0,Luxzackian
"casual, strategy, early access",2017,445.0,76561198087950285
"casual, strategy, early access",2017,445.0,hypodermic
"casual, strategy, early access",2017,445.0,76561198040128476
"casual, strategy, early access",2017,445.0,76561198244970548
"casual, strategy, early access",2017,445.0,Azzamacazza
"casual, strategy, early access",2017,445.0,theoverlordoftheplanet
"casual, strategy, early access",2017,445.0,psibracket
"casual, strategy, early access",2017,445.0,megatetsujin28
"casual, strategy, early access",2017,445.0,76561198056482812
"casual, strategy, early access",2017,445.0,keptiin
"casual, strategy, early access",2017,445.0,76561198080826720
"casual, strategy, early access",2017,445.0,carafal
"casual, strategy, early access",2017,445.0,76561198070064725
"casual, strategy, early access",2017,445.0,76561198153599357
"casual, strategy, early access",2017,445.0,ethanol10
