genres,release_date,user_id,recommend,sentiment_analysis,item_id,item_name,playtime_forever
['racing'],2003,76561198094193531,True,2,355840,Survarium,18.0
['racing'],2003,76561198104428121,True,2,204360,Castle Crashers,454.0
['racing'],2003,NocturnalPotato,True,2,295110,H1Z1: Just Survive,222.0
['racing'],2003,UAMOOSE,True,1,271290,HAWKEN,0.0
['racing'],2003,Zippedthought,False,0,223710,Cry of Fear,21.0
['racing'],2003,76561198045884541,True,2,214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,0.0
['racing'],2003,AnalDevistator,False,0,220240,Far Cry® 3,3635.0
['racing'],2003,76561198055372428,True,2,224260,No More Room in Hell,1259.0
['racing'],2003,Pixelinguist,True,1,273350,Evolve Stage 2,55.0
['racing'],2003,TheClubberLang,True,2,439700,H1Z1: King of the Kill Test Server,0.0
['racing'],2003,76561198059361683,True,2,244630,NEOTOKYO°,293.0
['racing'],2003,76561198036161390,True,2,230410,Warframe,304.0
['racing'],2003,76561198037980630,False,1,389570,Mitos.is: The Game,0.0
['racing'],2003,Ilikesalad,True,1,200210,Realm of the Mad God,604.0
['racing'],2003,DequanBeatz,False,1,301520,Robocraft,0.0
['racing'],2003,76561198058135038,True,1,323370,TERA,670.0
['racing'],2003,76561198066920208,True,2,205790,Dota 2 Test,0.0
['racing'],2003,76561198077596124,False,0,550,Left 4 Dead 2,267.0
['racing'],2003,76561198079986661,True,2,39200,Dungeon Siege 2,0.0
['racing'],2003,76561198098189754,True,2,216250,Dead Island Riptide,134.0
['action'],2003,76561198078913614,True,1,15710,Oddworld: Abe's Exoddus,0.0
['action'],2003,76561198078913614,True,1,230410,Warframe,629.0
['action'],2003,VRBones,True,2,293180,Overcast - Walden and the Werewolf,0.0
['action'],2003,4321louis,True,2,620,Portal 2,2205.0
['action'],2003,twunka,True,2,2430,The Ship Tutorial,0.0
['action'],2003,13971397,True,2,113200,The Binding of Isaac,566.0
['action'],2003,PepperMinty,True,1,223220,Giana Sisters: Twisted Dreams,68.0
['action'],2003,coronelcross,True,2,299360,Block N Load,120.0
['action'],2003,DontCareForURL,True,1,49470,Magic: The Gathering — Duels of the Planeswalkers 2012,0.0
['action'],2003,rsm_garlskg,True,1,218640,Lucius,42.0
['action'],2003,M1LkyW4y,True,2,391460,WARMODE,0.0
['action'],2003,76561198059170773,True,2,113200,The Binding of Isaac,3264.0
['action'],2003,76561198101101733,True,1,205790,Dota 2 Test,0.0
['action'],2003,iaintachikenbutiamashitplayer,True,2,12210,Grand Theft Auto IV,11.0
"['action', 'adventure']",2006,Xx-Woods,True,0,104700,Super Monday Night Combat,44.0
"['action', 'adventure']",2006,readingthis4noobs,True,2,400,Portal,169.0
"['action', 'adventure']",2006,L4M1NAS,True,2,41070,Serious Sam 3: BFE,0.0
"['action', 'adventure']",2006,L4M1NAS,True,2,70110,Hacker Evolution - Untold,124.0
"['action', 'adventure']",2006,76561198084032274,False,0,4560,Company of Heroes,26.0
"['action', 'adventure']",2006,IchMasKung,False,0,383560,Squarelands,0.0
"['action', 'adventure']",2006,76561198049614185,True,2,3720,Evil Genius,1393.0
"['action', 'adventure']",2006,eljefe2171,True,2,400,Portal,167.0
"['action', 'adventure']",2006,76561198048256508,True,2,550,Left 4 Dead 2,9216.0
"['action', 'adventure']",2006,Fetolino,False,2,22380,Fallout: New Vegas,6332.0
"['action', 'adventure']",2006,alexisbest25,False,2,261570,Ori and the Blind Forest,130.0
"['action', 'adventure']",2006,jukianinja,False,2,18300,Spectraball,123.0
"['action', 'adventure']",2006,76561198098624076,True,1,259530,Savant - Ascent,0.0
"['action', 'adventure']",2006,76561198058107016,True,2,41070,Serious Sam 3: BFE,1035.0
"['action', 'adventure']",2006,asdasdfgdsAD,True,2,261640,Borderlands: The Pre-Sequel,4779.0
"['action', 'adventure']",2006,76561198044352021,True,2,100,Counter-Strike: Condition Zero Deleted Scenes,0.0
"['action', 'adventure']",2006,Skydogsgaming,True,2,224540,Ace of Spades,108.0
"['action', 'adventure']",2006,Skydogsgaming,True,2,227200,Waking Mars,372.0
"['action', 'adventure']",2006,76561198086479820,True,2,346680,Black Mesa Dedicated Server,0.0
"['action', 'adventure']",2006,76561198100578926,False,1,200210,Realm of the Mad God,590.0
"['action', 'adventure']",2006,76561197970989261,True,2,248570,Toribash,4.0
"['action', 'adventure']",2006,76561198042492496,True,2,218620,PAYDAY 2,1756.0
"['action', 'adventure']",2006,WhyAreYouGoingOnToMyProfile,False,1,208090,Loadout,206.0
"['action', 'adventure']",2006,76561198051623381,True,1,221380,Age of Empires II: HD Edition,3647.0
"['action', 'adventure']",2006,76561198146831507,True,2,250760,Shovel Knight,401.0
"['action', 'adventure']",2006,fab032,True,2,301520,Robocraft,393.0
"['action', 'adventure']",2006,76561198082699893,True,2,99900,Spiral Knights,0.0
"['action', 'adventure']",2006,omfgabrams,False,0,50300,Spec Ops: The Line,972.0
"['action', 'adventure']",2006,76561198013939867,True,2,239070,Hammerwatch,0.0
"['action', 'adventure']",2006,76561198043130826,True,0,41210,Eufloria,0.0
"['action', 'adventure']",2006,76561198078987534,True,2,204060,Superbrothers: Sword & Sworcery EP,49.0
"['action', 'adventure']",2006,76561198101162214,True,2,94530,Back to the Future: Ep 5 - OUTATIME,0.0
"['action', 'adventure']",2006,76561198107679895,True,2,3130,Men of War: Red Tide,29.0
"['action', 'adventure']",2006,stupidpieceofcode,True,2,338000,Echoes+,0.0
"['action', 'adventure']",2006,Simas1,True,1,230410,Warframe,1483.0
"['action', 'adventure']",2006,76561198062236203,True,2,730,Counter-Strike: Global Offensive,172753.0
"['action', 'adventure']",2006,i_dont_know_what_im_doing,True,0,205790,Dota 2 Test,0.0
"['action', 'adventure']",2006,cheekypig55,True,0,31280,Poker Night at the Inventory,295.0
"['action', 'adventure']",2006,76561198038838463,True,1,224600,Defiance,0.0
"['action', 'adventure']",2006,76561198022693314,True,2,413150,Stardew Valley,571.0
"['action', 'adventure']",2006,76561198131296449,True,1,8140,Tomb Raider: Underworld,0.0
"['action', 'adventure']",2006,76561198059865237,False,2,400,Portal,1.0
"['action', 'adventure']",2006,quickkandy98,False,0,238170,Afterfall InSanity - Dirty Arena Edition,33.0
"['action', 'adventure']",2006,Fuzz_Melon,True,2,340,Half-Life 2: Lost Coast,0.0
"['action', 'adventure']",2006,fruity8,True,2,293180,Overcast - Walden and the Werewolf,0.0
"['action', 'adventure']",2006,76561198079324266,True,2,234390,Teleglitch: Die More Edition,0.0
"['action', 'adventure']",2006,crossfire3240,False,1,39520,The Guild Gold Edition,0.0
"['action', 'adventure']",2006,76561198100337291,True,2,93200,Revenge of the Titans,0.0
"['action', 'adventure']",2006,Acemueller007,True,2,2620,Call of Duty,1.0
"['action', 'adventure']",2006,76561198068349085,False,2,620,Portal 2,57.0
"['action', 'adventure']",2006,ZombieKiller17_,True,1,223530,Left 4 Dead 2 Beta,0.0
"['action', 'adventure']",2006,76561198072590928,True,2,339610,FreeStyle2: Street Basketball,0.0
"['action', 'adventure']",2006,callofmuts-haha,True,2,253430,CastleMiner Z,48.0
"['action', 'adventure']",2006,76561198094460843,True,2,32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,1.0
"['action', 'adventure']",2006,76561198082226936,True,1,10180,Call of Duty: Modern Warfare 2,2663.0
"['action', 'adventure']",2006,Destero,False,2,251060,Wargame: Red Dragon,0.0
"['action', 'adventure']",2006,diet_cola,True,2,213670,South Park™: The Stick of Truth™,174.0
"['action', 'adventure']",2006,76561198064236073,True,2,402180,Sakura Swim Club,379.0
"['action', 'adventure']",2006,DaEpicGamer64,True,2,381210,Dead by Daylight,226.0
"['action', 'adventure']",2006,everreddie,False,2,230820,The Night of the Rabbit,0.0
"['action', 'adventure']",2006,76561198079350354,True,2,251570,7 Days to Die,1682.0
"['action', 'adventure']",2006,76561198061489014,False,2,224940,Legacy of Kain: Soul Reaver 2,0.0
"['action', 'adventure']",2006,76561198089611596,False,2,218680,Scribblenauts Unlimited,348.0
"['action', 'adventure']",2006,frannleman,True,2,286080,Thinking with Time Machine,0.0
"['action', 'adventure']",2006,GhostDragon3110,True,2,70300,VVVVVV,4.0
"['action', 'adventure']",2006,76561198074736789,True,2,320,Half-Life 2: Deathmatch,0.0
"['action', 'adventure']",2006,helau,True,2,448240,Hybrid Animals,84.0
"['action', 'adventure']",2006,Judz_The_Communist,True,2,305260,Battle Islands,17.0
"['action', 'adventure']",2006,76561198091548792,False,2,331710,Why So Evil,0.0
"['action', 'adventure']",2006,shuvosaha1612,False,2,350700,Red Stone Online,0.0
"['action', 'adventure']",2006,KiffNado,False,2,473630,Mini Attack Submarine,0.0
"['action', 'adventure']",2006,Luftkopf,False,2,205230,Hell Yeah!,0.0
"['action', 'adventure']",2006,MC2001,True,0,24720,Spore: Galactic Adventures,75833.0
"['action', 'adventure']",2006,76561198087566671,True,2,35140,Batman: Arkham Asylum GOTY Edition,134.0
"['action', 'adventure']",2006,76561198088918807,True,1,44670,The WTCC 2010 Pack,0.0
"['action', 'adventure']",2006,76561198051645324,True,1,22450,Hunted: The Demon's Forge,0.0
"['action', 'adventure']",2006,popcornman812,False,2,91200,Anomaly Warzone Earth,118.0
"['action', 'adventure']",2006,76561197960963309,True,2,393950,Get Over Here,270.0
"['action', 'adventure']",2006,iisputin,True,2,443420,Artificial Defense,249.0
"['action', 'adventure']",2006,Retchhed,True,2,261640,Borderlands: The Pre-Sequel,837.0
"['action', 'adventure']",2006,duckboy1233,True,2,253710,theHunter,0.0
"['action', 'adventure']",2006,76561198070939412,False,0,13210,Unreal Tournament 3: Black Edition,252.0
"['action', 'adventure']",2006,disturbed_focus,True,2,220,Half-Life 2,0.0
"['action', 'adventure']",2006,arcturian_sign,True,2,338170,Ratz Instagib 2.0,161.0
"['action', 'adventure']",2006,76561198030972339,True,2,6860,Hitman: Blood Money,161.0
"['action', 'adventure']",2006,76561198090933512,True,1,34460,Sid Meier's Civilization IV: Beyond the Sword,0.0
"['action', 'adventure']",2006,76561198063427302,False,1,104700,Super Monday Night Combat,123.0
"['action', 'adventure']",2006,9004173,True,2,268500,XCOM 2,1240.0
"['action', 'adventure']",2006,76561198074656338,False,0,550,Left 4 Dead 2,3108.0
"['action', 'adventure']",2006,Coolurldude,True,2,439700,H1Z1: King of the Kill Test Server,0.0
"['action', 'adventure']",2006,76561198094960795,True,0,32370,STAR WARS™: Knights of the Old Republic™,479.0
"['action', 'adventure']",2006,valyrix,True,2,550,Left 4 Dead 2,4859.0
"['action', 'adventure']",2006,76561198096612310,False,2,304050,Trove,251.0
"['action', 'adventure']",2006,76561198084659369,True,2,354540,PAYDAY: The Web Series: Greta: The Assassin,0.0
"['action', 'adventure']",2006,utok85,True,2,105600,Terraria,736.0
"['action', 'adventure']",2006,76561198038567931,False,1,367540,Starbound - Unstable,0.0
"['action', 'adventure']",2006,Shank69,True,2,326410,Windward,4.0
"['action', 'adventure']",2006,76561198044120483,True,2,219200,Droid Assault,8.0
"['action', 'adventure']",2006,mitch8ham,True,2,218130,Dungeonland,521.0
"['action', 'adventure']",2006,76561198045351949,True,2,209080,Guns of Icarus Online,198.0
"['action', 'adventure']",2006,mancract,False,2,346160,Barter Empire,0.0
"['action', 'adventure']",2006,76561198065001162,True,2,275490,Canyon Capers,651.0
"['action', 'adventure']",2006,76561198065002141,True,2,282440,Quake Live,0.0
"['action', 'adventure']",2006,hitlersokiguess,False,2,220,Half-Life 2,780.0
"['action', 'adventure']",2006,BusterNation,True,2,205930,Hitman: Sniper Challenge,21.0
"['action', 'adventure']",2006,767scar77,True,1,346010,Besiege,25.0
"['action', 'adventure']",2006,76561198076769682,True,2,322170,Geometry Dash,373.0
"['action', 'adventure']",2006,tokirix,False,0,80,Counter-Strike: Condition Zero,27.0
"['action', 'adventure']",2006,abcd123d,True,2,204300,Awesomenauts,1309.0
"['action', 'adventure']",2006,alluha-pepe,True,1,91310,Dead Island,2484.0
"['action', 'adventure']",2006,76561198090367828,True,0,220260,Farming Simulator 2013,8.0
"['action', 'adventure']",2006,76561198090457693,False,1,96100,Defy Gravity,139.0
"['action', 'adventure']",2006,76561198092229748,True,2,245470,Democracy 3,14.0
"['action', 'adventure']",2006,76561198092473728,False,0,226700,Infestation: Survivor Stories Classic,24031.0
"['action', 'adventure']",2006,76561198093094168,True,0,3900,Sid Meier's Civilization IV,254.0
"['action', 'adventure']",2006,76561198094395257,True,2,105600,Terraria,3643.0
"['action', 'adventure']",2006,76561198095560360,True,0,35140,Batman: Arkham Asylum GOTY Edition,361.0
"['action', 'adventure']",2006,76561198096634664,True,1,265550,Dead Rising 3,150.0
"['action', 'adventure']",2006,SamThaiday,True,2,439700,H1Z1: King of the Kill Test Server,0.0
"['action', 'adventure']",2006,76561198114558878,True,2,11610,Dragon Nest,0.0
"['action', 'adventure']",2006,GamingInstinct,True,2,298260,Only If,15.0
"['action', 'adventure']",2006,moruera,True,2,37420,"Ben There, Dan That!",0.0
"['action', 'adventure']",2006,76561198172360410,True,2,200710,Torchlight II,1164.0
['action'],2001,dugec01,True,2,237110,Mortal Kombat Komplete Edition,29.0
['action'],2001,8392158,True,1,240320,Panzar,0.0
['strategy'],2008,76561198090842891,True,2,17450,Dragon Age: Origins,0.0
['strategy'],2008,jach5270,True,2,8800,Sid Meier's Civilization IV: Beyond the Sword,0.0
['strategy'],2008,76561198070092383,True,1,268500,XCOM 2,4105.0
['strategy'],2008,chengy85,True,2,200390,Oil Rush,0.0
['strategy'],2008,76561198075631259,True,0,252410,SteamWorld Dig,75.0
['strategy'],2008,Vtsmash123,False,2,13230,Unreal Tournament 2004,313.0
['strategy'],2008,76561198054627970,True,1,94510,Back to the Future: Ep 3 - Citizen Brown,0.0
['strategy'],2008,Wolfrexicorn,True,2,446020,Jalopy,421.0
['strategy'],2008,EpsiloN22,True,2,329380,Stealth Inc 2,0.0
['strategy'],2008,secretmessage6969,True,0,63380,Sniper Elite V2,558.0
['strategy'],2008,Antecwarrior,True,2,363970,Clicker Heroes,96157.0
['strategy'],2008,76561198080081049,True,2,439700,H1Z1: King of the Kill Test Server,0.0
['strategy'],2008,Avrixs,True,2,219540,Arma 2: Operation Arrowhead Beta (Obsolete),10.0
['strategy'],2008,BennanaBen,True,2,91310,Dead Island,836.0
['strategy'],2008,76561198078833521,True,2,240320,Panzar,0.0
['strategy'],2008,BlackadderV,True,0,302830,BLOCKADE 3D,89.0
['strategy'],2008,BlackadderV,True,0,304050,Trove,4837.0
['strategy'],2008,Bad_Sleeping_Pattern_101,True,1,319510,Five Nights at Freddy's,23.0
['strategy'],2008,76561198058858525,True,2,224580,Arma 2: DayZ Mod,45.0
['strategy'],2008,epicbudgie,True,2,422970,Devil Daggers,144.0
['strategy'],2008,eterna_amn,True,0,201790,Orcs Must Die! 2,105.0
['strategy'],2008,thekangacommando,True,2,12750,GRID,0.0
['strategy'],2008,lnS8ne,True,2,237310,Elsword,669.0
['strategy'],2008,krogdog,True,2,2430,The Ship Tutorial,11.0
['strategy'],2008,LaTKH,True,2,253710,theHunter,0.0
['strategy'],2008,76561198058727529,True,0,244770,StarMade,100.0
['strategy'],2008,SheriffMcCringle,True,2,415880,Disc Jam,5.0
['strategy'],2008,76561198035605178,True,2,230410,Warframe,516.0
['strategy'],2008,76561198038294997,True,1,346010,Besiege,13.0
['strategy'],2008,TonytheTurkey,True,2,65720,Arma 2: Private Military Company,1.0
['strategy'],2008,76561198072280866,True,2,216150,MapleStory,0.0
['strategy'],2008,76561198061357639,True,2,20920,The Witcher 2: Assassins of Kings Enhanced Edition,241.0
['strategy'],2008,76561198059530687,True,1,400,Portal,161.0
['strategy'],2008,TheMoustacheRider,True,0,241600,Rogue Legacy,173.0
['strategy'],2008,76561198065137415,True,2,57690,Tropico 4,2.0
['strategy'],2008,SirNeon,True,2,237310,Elsword,1086.0
['strategy'],2008,Aidenateor,True,2,247830,Aerena,0.0
['strategy'],2008,76561198058329541,True,1,243950,Divinity: Dragon Commander,4390.0
['strategy'],2008,76561198078072180,True,2,232090,Killing Floor 2,7.0
['strategy'],2008,76561198039481909,True,1,204100,Max Payne 3,73.0
['strategy'],2008,76561198076180625,True,0,339610,FreeStyle2: Street Basketball,1.0
['strategy'],2008,karatekitte,True,2,223530,Left 4 Dead 2 Beta,0.0
['strategy'],2008,cooljeeves,True,1,332800,Five Nights at Freddy's 2,41.0
['strategy'],2008,pirificpower,True,1,203290,America's Army: Proving Grounds,0.0
['strategy'],2008,76561198125368693,True,2,204080,The Showdown Effect,37.0
['strategy'],2008,76561198088948199,True,2,304050,Trove,771.0
['strategy'],2008,76561198073455321,True,2,363970,Clicker Heroes,92.0
['strategy'],2008,Superdraco3314,True,2,364360,Total War: WARHAMMER,9412.0
['strategy'],2008,76561198063184169,True,0,358300,Major Stryker,0.0
['strategy'],2008,76561198042472949,False,2,12200,Bully: Scholarship Edition,1.0
['strategy'],2008,76561198038486363,True,2,242920,Banished,0.0
['strategy'],2008,76561198071067193,True,0,6000,STAR WARS™ Republic Commando,40.0
['strategy'],2008,76561198067118096,True,2,214510,LEGO® The Lord of the Rings™,577.0
['strategy'],2008,76561198065836624,True,0,427730,Who's Your Daddy,547.0
['strategy'],2008,AnOddBandit,True,1,253710,theHunter,63.0
['strategy'],2008,76561198071993433,True,2,35420,Killing Floor Mod: Defence Alliance 2,0.0
['strategy'],2008,Yourfacegodammit,True,1,304930,Unturned,80.0
['strategy'],2008,ZeVexKryor,True,1,269210,Hero Siege,0.0
['strategy'],2008,sandgroper,True,1,328270,Leviathan: The Last Day of the Decade,0.0
['strategy'],2008,76561198006310647,True,1,550,Left 4 Dead 2,347.0
['strategy'],2008,pathfinder007,True,2,15390,Brothers in Arms: Hell's Highway,0.0
['strategy'],2008,kenkaniff,True,2,24980,Mass Effect 2,1976.0
['strategy'],2008,Daaannns,True,2,292380,Racer 8,81.0
['strategy'],2008,fusefinal,True,1,107410,Arma 3,19977.0
['strategy'],2008,Spasticmario,True,2,363680,Battlefleet Gothic: Armada,2596.0
['strategy'],2008,76561198055964374,True,1,6910,Deus Ex: Game of the Year Edition,2639.0
['strategy'],2008,76561198056314722,True,1,220240,Far Cry® 3,1222.0
['strategy'],2008,peaceza1956,True,2,242920,Banished,2.0
['strategy'],2008,DerpyFaceTime,True,2,227180,Kingdom Wars,0.0
['strategy'],2008,76561198066668960,True,2,250400,How to Survive,972.0
['strategy'],2008,Lanocra,True,2,238430,Contagion,320.0
['strategy'],2008,76561198069037365,True,2,6920,Deus Ex: Invisible War,0.0
['strategy'],2008,traetlad,True,1,272860,Next Car Game Throw-A-Santa + Sneak Peek 2.0,0.0
['strategy'],2008,76561198072977162,True,2,264710,Subnautica,1381.0
['strategy'],2008,76561198074050710,True,2,222900,Dead Island: Epidemic,97.0
['strategy'],2008,76561198074327940,True,0,239350,Spelunky,25.0
['strategy'],2008,Stercessusretdnasunacyldemood,True,1,17410,Mirror's Edge,37.0
['strategy'],2008,thepie423,True,2,8870,BioShock Infinite,0.0
['strategy'],2008,Malaysia3420,True,2,237930,Transistor,1213.0
['strategy'],2008,76561198083379387,True,2,218230,PlanetSide 2,2012.0
['strategy'],2008,probablynotzach,True,2,55230,Saints Row: The Third,0.0
['strategy'],2008,76561198098039615,True,2,1250,Killing Floor,326.0
['strategy'],2008,76561198107123149,True,2,10180,Call of Duty: Modern Warfare 2,2343.0
['strategy'],2008,76561198140985236,True,2,65950,NBA 2K11,0.0
['casual'],2007,Nozomikat,True,2,475150,Titan Quest Anniversary Edition,0.0
['casual'],2007,reina_san,True,2,343450,Free To Play (Streaming),0.0
['casual'],2007,geodoomcraft,True,2,48700,Mount & Blade: Warband,7016.0
['casual'],2007,MellowBiscuits,True,2,390670,Steel Ocean,1541.0
['casual'],2007,76561198027331790,True,2,241930,Middle-earth: Shadow of Mordor,0.0
['casual'],2007,X-Evolution,True,1,202090,Magicka: Wizard Wars,18.0
['casual'],2007,76561198045400287,True,2,311340,METAL GEAR SOLID V: GROUND ZEROES,43.0
['casual'],2007,76561198092013490,True,2,98100,TRAUMA,0.0
['casual'],2007,76561198064335789,True,1,239030,"Papers, Please",341.0
['casual'],2007,Punpun420,True,2,223530,Left 4 Dead 2 Beta,0.0
['casual'],2007,Hound-Kun,True,1,41800,Gratuitous Space Battles,107.0
['casual'],2007,76561198059070449,True,1,420,Half-Life 2: Episode Two,715.0
['casual'],2007,76561198062686627,True,0,365720,Skyrim Script Extender (SKSE),1.0
['casual'],2007,76561198054452807,True,0,48700,Mount & Blade: Warband,865.0
"['rpg', 'casual', 'adventure']",2007,76561198102421718,True,0,70400,Recettear: An Item Shop's Tale,537.0
"['rpg', 'casual', 'adventure']",2007,killbunny38,False,1,80,Counter-Strike: Condition Zero,0.0
"['rpg', 'casual', 'adventure']",2007,diabeticfuck,False,0,97000,Solar 2,0.0
"['rpg', 'casual', 'adventure']",2007,Hummingsenpai,True,0,270750,Realms of Arkania 2 - Star Trail Classic,57.0
"['rpg', 'casual', 'adventure']",2007,76561198062288797,True,2,291270,Vitrum,209.0
"['rpg', 'casual', 'adventure']",2007,76561198057406795,True,2,50510,Burn Zombie Burn,1.0
"['rpg', 'casual', 'adventure']",2007,NathanielPeace,True,2,205790,Dota 2 Test,0.0
"['rpg', 'casual', 'adventure']",2007,76561198117877658,True,2,45740,Dead Rising 2,2444.0
"['rpg', 'casual', 'adventure']",2007,76561198071445832,False,2,222480,Resident Evil Revelations / Biohazard Revelations,1160.0
"['rpg', 'casual', 'adventure']",2007,pizzahutmanager,True,0,220,Half-Life 2,736.0
"['rpg', 'casual', 'adventure']",2007,76561198257410650,True,2,24240,PAYDAY: The Heist,1346.0
"['rpg', 'casual', 'adventure']",2007,goldnugget666,True,2,222880,Insurgency,0.0
"['rpg', 'casual', 'adventure']",2007,Xecoix,False,0,24740,Burnout Paradise: The Ultimate Box,0.0
"['rpg', 'casual', 'adventure']",2007,76561198111094443,False,1,348670,Immune,0.0
"['rpg', 'casual', 'adventure']",2007,76561198056942792,True,2,291550,Brawlhalla,421.0
"['rpg', 'casual', 'adventure']",2007,TheFakeLeafy,True,1,226320,Marvel Heroes 2016,249.0
"['rpg', 'casual', 'adventure']",2007,BirdieZ,True,2,287390,Metro: Last Light Redux,923.0
"['rpg', 'casual', 'adventure']",2007,Poopsnugg,True,2,238960,Path of Exile,29675.0
"['rpg', 'casual', 'adventure']",2007,76561198052272007,True,2,17300,Crysis,175.0
"['rpg', 'casual', 'adventure']",2007,76561197977470391,True,2,226320,Marvel Heroes 2016,0.0
"['rpg', 'casual', 'adventure']",2007,Sir_Incognito,True,2,202090,Magicka: Wizard Wars,0.0
"['rpg', 'casual', 'adventure']",2007,XxPuffcronicxX,True,1,237990,The Banner Saga,0.0
"['rpg', 'casual', 'adventure']",2007,lolyoutactical,True,2,8980,Borderlands,2066.0
"['rpg', 'casual', 'adventure']",2007,Milkshakes-,True,2,113400,APB Reloaded,248.0
"['rpg', 'casual', 'adventure']",2007,oopashfdiohasld,False,1,8190,Just Cause 2,996.0
"['rpg', 'casual', 'adventure']",2007,76561198096137714,True,2,391540,Undertale,1494.0
"['rpg', 'casual', 'adventure']",2007,probablydead,True,2,346900,AdVenture Capitalist,650.0
"['rpg', 'casual', 'adventure']",2007,76561198078078491,True,1,220,Half-Life 2,1087.0
"['rpg', 'casual', 'adventure']",2007,cocacolax12,True,2,1250,Killing Floor,2757.0
"['rpg', 'casual', 'adventure']",2007,mingles2001,True,2,91310,Dead Island,657.0
"['rpg', 'casual', 'adventure']",2007,oteppers,True,1,248570,Toribash,74.0
"['rpg', 'casual', 'adventure']",2007,76561198056818846,True,2,250400,How to Survive,254.0
"['rpg', 'casual', 'adventure']",2007,76561198054914056,False,2,8190,Just Cause 2,345.0
"['rpg', 'casual', 'adventure']",2007,76561198074419919,False,2,211420,Dark Souls: Prepare to Die Edition,654.0
"['rpg', 'casual', 'adventure']",2007,76561198153966721,True,2,333930,Dirty Bomb,166.0
"['rpg', 'casual', 'adventure']",2007,76561198197819339,True,2,272890,Vertiginous Golf,0.0
"['rpg', 'casual', 'adventure']",2007,KinGJaxeR,True,0,212680,FTL: Faster Than Light,5242.0
"['rpg', 'casual', 'adventure']",2007,76561198072436582,True,2,333930,Dirty Bomb,38.0
"['rpg', 'casual', 'adventure']",2007,baroncrovax,True,2,264240,CONSORTIUM,155.0
"['rpg', 'casual', 'adventure']",2007,ghoules,True,2,354850,Why So Evil 2: Dystopia,403.0
"['rpg', 'casual', 'adventure']",2007,76561198119180365,True,2,268420,Aura Kingdom,0.0
"['rpg', 'casual', 'adventure']",2007,HAPPYYYY,True,1,730,Counter-Strike: Global Offensive,8219.0
"['rpg', 'casual', 'adventure']",2007,TheRealSiman,False,2,56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",620.0
"['rpg', 'casual', 'adventure']",2007,76561198083898578,True,2,227180,Kingdom Wars,0.0
"['rpg', 'casual', 'adventure']",2007,KzahrHD,True,2,218620,PAYDAY 2,6805.0
"['rpg', 'casual', 'adventure']",2007,Hamticipation,False,0,1200,Red Orchestra: Ostfront 41-45,10922.0
"['rpg', 'casual', 'adventure']",2007,76561198070942468,True,0,500,Left 4 Dead,9634.0
"['rpg', 'casual', 'adventure']",2007,neokocram,True,2,35450,Rising Storm/Red Orchestra 2 Multiplayer,85.0
"['rpg', 'casual', 'adventure']",2007,999898,True,2,41700,S.T.A.L.K.E.R.: Call of Pripyat,216.0
"['rpg', 'casual', 'adventure']",2007,penguinexpert1,True,2,236390,War Thunder,0.0
"['rpg', 'casual', 'adventure']",2007,Myth3,False,2,45740,Dead Rising 2,103.0
"['rpg', 'casual', 'adventure']",2007,76561197972516748,True,2,45770,Dead Rising 2: Off the Record,0.0
"['rpg', 'casual', 'adventure']",2007,XTitanxzX,True,2,2990,FlatOut 2,0.0
"['rpg', 'casual', 'adventure']",2007,76561198100193773,True,2,201790,Orcs Must Die! 2,50.0
"['rpg', 'casual', 'adventure']",2007,Stick509,False,0,208090,Loadout,68.0
"['rpg', 'casual', 'adventure']",2007,76561198078883335,False,0,99900,Spiral Knights,139.0
"['rpg', 'casual', 'adventure']",2007,technical_derpiculties,True,2,225160,Shadow Warrior Classic Redux,94.0
"['rpg', 'casual', 'adventure']",2007,76561198000614468,True,2,205950,Jet Set Radio,39.0
"['rpg', 'casual', 'adventure']",2007,76561198069233575,True,2,317710,Velocibox,0.0
"['rpg', 'casual', 'adventure']",2007,76561197960608571,True,2,320,Half-Life 2: Deathmatch,0.0
"['rpg', 'casual', 'adventure']",2007,loco72,True,2,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,0.0
"['rpg', 'casual', 'adventure']",2007,xkarnage,True,2,105600,Terraria,2576.0
"['rpg', 'casual', 'adventure']",2007,liam_roche,True,2,323370,TERA,0.0
"['rpg', 'casual', 'adventure']",2007,turkking,True,2,24860,Battlefield 2,0.0
"['rpg', 'casual', 'adventure']",2007,mytesticlelolol,True,2,227300,Euro Truck Simulator 2,520.0
"['rpg', 'casual', 'adventure']",2007,mrsamo,True,2,367540,Starbound - Unstable,0.0
"['rpg', 'casual', 'adventure']",2007,Longmont,True,1,2350,Quake III: Team Arena,0.0
"['rpg', 'casual', 'adventure']",2007,Vrilyax,True,0,65800,Dungeon Defenders,3106.0
"['rpg', 'casual', 'adventure']",2007,76561198043454585,False,0,33930,Arma 2: Operation Arrowhead,55.0
"['rpg', 'casual', 'adventure']",2007,FakeTaxiServicesAU,False,2,234140,Mad Max,2321.0
"['rpg', 'casual', 'adventure']",2007,76561198064383466,False,2,20,Team Fortress Classic,0.0
"['rpg', 'casual', 'adventure']",2007,ThePON3Wolf,False,0,302710,BlazeRush,1955.0
